Search keyword,Search location,Serial,Name,Category,Profile URL,Address,Phone,Email,Website,Rating,Reviews,Year from Business,Email (Website),Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web),email2,username,domain,status,is_safe_to_send,is_valid_syntax,is_disposable,is_role_account,mx_accepts_mail,mx_records,can_connect_smtp,has_inbox_full,is_catch_all,is_deliverable,is_disabled,is_spamtrap
Personal Injury Law,ohio,7,Bergman & Yiangou,"Personal Injury Law Attorneys, Criminal Law Attorneys, Divorce Assistance",https://www.yellowpages.com/columbus-oh/mip/bergman-yiangou-19126147?lid=1002004592771,"3099 Sullivant Ave, Columbus, OH 43204",(614) 279-8276,,http://www.byattorneys.com,,,1998,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,ohio,9,Bogarad  Sharon N,"Personal Injury Law Attorneys, Family Law Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/weirton-wv/mip/bogarad-sharon-n-19600165?lid=284891055,"3412 West St, Weirton, WV 26062",(740) 337-4751,sbogarad@bogaradlaw.com,http://bogarad.com,,,1984,,,,,,sbogarad@bogaradlaw.com,sbogarad,bogaradlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,bogaradlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,10,Gary T Mantkowski,"Personal Injury Law Attorneys, Attorneys, Medical Law Attorneys",https://www.yellowpages.com/wadsworth-oh/mip/gary-t-mantkowski-1982389?lid=1002064020990,"6294 Ridge Rd, Wadsworth, OH 44281",(330) 239-8108,gary@mantkowskilaw.com,http://www.mantkowskilaw.com,,,1983,,,,,,gary@mantkowskilaw.com,gary,mantkowskilaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mantkowskilaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,11,Blair & Latell Co LPA,"Personal Injury Law Attorneys, Employee Benefits & Worker Compensation Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/niles-oh/mip/blair-latell-co-lpa-21800604?lid=1002163938527,"724 Youngstown Warren Rd, Niles, OH 44446",(330) 544-4002,klatell@blairlatell.com,http://www.blairlatell.com,,,1967,,,,,,klatell@blairlatell.com,klatell,blairlatell.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,mx.blairlatell.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,12,Colley Shroyer & Abraham Co LPA,"Personal Injury Law Attorneys, Medical Law Attorneys, Product Liability Law Attorneys",https://www.yellowpages.com/columbus-oh/mip/colley-shroyer-abraham-co-lpa-22004148?lid=1002055405228,"536 S High St, Columbus, OH 43215",(614) 363-1674,mredman@csalawfirm.com,https://www.colleyshroyerabraham.com,5,1,1984,,,,,,mredman@csalawfirm.com,mredman,csalawfirm.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,csalawfirm-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,13,Spears & Associates Co Lpa,"Personal Injury Law Attorneys, Estate Planning Attorneys, Attorneys",https://www.yellowpages.com/ironton-oh/mip/spears-associates-co-lpa-2669609?lid=1002125514447,"122 S 4th St, Ironton, OH 45638",(740) 414-4481,dave@spearsfirm.com,http://www.spearsfirm.com,,,1948,,,,,,dave@spearsfirm.com,dave,spearsfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,spearsfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,14,"The Heck Law Offices, Ltd.","Personal Injury Law Attorneys, Transportation Law Attorneys, Medical Law Attorneys",https://www.yellowpages.com/mansfield-oh/mip/the-heck-law-offices-ltd-267447?lid=1002109174305,"1 Marion Avenue, Suite 215, Mansfield, OH 44903",(419) 982-8892,ohaarp@aarp.org,http://www.hecklawoffices.com,5,1,2008,,,,,,ohaarp@aarp.org,ohaarp,aarp.org,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,mx1.hc5440-32.iphmx.com; mx2.hc5440-32.iphmx.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,15,D'Amico & Joherl Law,"Personal Injury Law Attorneys, Wills, Trusts & Estate Planning Attorneys, Family Law Attorneys",https://www.yellowpages.com/mentor-oh/mip/damico-joherl-law-3354760?lid=1002059524332,"7333 Center St, Mentor, OH 44060",(440) 701-6964,lawdamico1@msn.com,http://www.damicolawoffice.com,5,1,1996,,,,,,lawdamico1@msn.com,lawdamico1,msn.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,msn-com.olc.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Personal Injury Law,ohio,16,Fields Dehmlow & Vessels LLC,"Personal Injury Law Attorneys, Elder Law Attorneys, Estate Planning Attorneys",https://www.yellowpages.com/marietta-oh/mip/fields-dehmlow-vessels-llc-4160695?lid=1001797485699,"309 2nd St, Marietta, OH 45750",(740) 374-5346,ethan@fieldsdehmlow.com,http://www.fieldsdehmlow.com,,,2007,,,,,,ethan@fieldsdehmlow.com,ethan,fieldsdehmlow.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,fieldsdehmlow-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,17,"Baker, Baker & Baker LLC","Personal Injury Law Attorneys, Divorce Attorneys, Divorce Assistance",https://www.yellowpages.com/cleveland-oh/mip/baker-baker-baker-llc-455603587?lid=1002094478857,"55 Public Square, Cleveland, OH 44113",(216) 273-3734,bakers@bakerlaw.us,http://www.bakerlaw.us,,,1971,,,,,,bakers@bakerlaw.us,bakers,bakerlaw.us,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,bakerlaw.us,,,,,,
Personal Injury Law,ohio,18,Pickrel Schaeffer Ebeling,"Personal Injury Law Attorneys, Real Estate Attorneys, Estate Planning Attorneys",https://www.yellowpages.com/dayton-oh/mip/pickrel-schaeffer-ebeling-456526752?lid=1001967877258,"40 N Main St, Ste 2700, Dayton, OH 45423",(937) 223-1130,pse@pselaw.com,http://www.pselaw.com,,,1915,,,,,,pse@pselaw.com,pse,pselaw.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,mail4.mxsmtp.com; mail2.mxsmtp.com; mail3.mxsmtp.com; mail1.mxsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,19,Colley Shroyer Abraham,"Personal Injury Law Attorneys, Medical Law Attorneys, Family Law Attorneys",https://www.yellowpages.com/columbus-oh/mip/colley-shroyer-abraham-459361277?lid=1001983512427,"536 S High St, Columbus, OH 43215",(614) 228-6453,bjones@csalawfirm.com,http://www.colleyshroyerabraham.com,,,1989,,,,,,bjones@csalawfirm.com,bjones,csalawfirm.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,csalawfirm-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,20,"Barber, Kaper, Stamm, McWatters & Whitlock","Personal Injury Law Attorneys, Business Law Attorneys, Attorneys",https://www.yellowpages.com/wauseon-oh/mip/barber-kaper-stamm-mcwatters-whitlock-459443487?lid=1002108012904,"124 N Fulton St, Wauseon, OH 43567",(419) 330-1308,,https://www.barberstamm.com,,,1982,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,ohio,21,Schulze Howard & Cox,"Personal Injury Law Attorneys, Family Law Attorneys, Real Estate Attorneys",https://www.yellowpages.com/marysville-oh/mip/schulze-howard-cox-459632166?lid=1002129134960,"110 S Main St, Marysville, OH 43040",(937) 738-3941,faye@shc-law.net,http://www.shc-law.net,,,1994,,,,,,faye@shc-law.net,faye,shc-law.net,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,mail.h-email.net,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,22,Beverly Proctor-Donald Attorney at Law,"Personal Injury Law Attorneys, Adoption Law Attorneys, Divorce Assistance",https://www.yellowpages.com/canton-oh/mip/beverly-proctor-donald-attorney-at-law-461706840?lid=1002107220938,"401 Tuscarawas St W, Canton, OH 44702",(330) 409-7324,bpdn@aol.com,,5,1,2001,,,,,,bpdn@aol.com,bpdn,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,23,Rishor Simone,"Personal Injury Law Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/butler-pa/mip/rishor-simone-467259610?lid=1002004464913,"101 E Diamond St, Butler, PA 16001",(724) 283-7215,rishorsimone@zoominternet.net,https://www.rishorsimoneattorneys.com,,,1992,,,,,,rishorsimone@zoominternet.net,rishorsimone,zoominternet.net,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx.armstrong.syn-alias.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,24,Oehl Law Office,"Personal Injury Law Attorneys, Transportation Law Attorneys, Attorneys",https://www.yellowpages.com/wooster-oh/mip/oehl-law-office-467912661?lid=1001697823754,"445 W Liberty St, Wooster, OH 44691",(330) 264-2500,chris@oehl-law.com,http://www.christopheroehl-law.com,,,1995,,,,,,chris@oehl-law.com,chris,oehl-law.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx01.ionos.com; mx00.ionos.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,25,Mielke Steven P Attorney At Law,"Personal Injury Law Attorneys, Credit Investigators, Wills, Trusts & Estate Planning Attorneys",https://www.yellowpages.com/saint-marys-oh/mip/mielke-steven-p-attorney-at-law-472621278?lid=1002108129883,"425 E Spring St, Saint Marys, OH 45885",(567) 286-3162,mielkelaw@yahoo.com,http://mielkelaw.com,,,1995,,,,,,mielkelaw@yahoo.com,mielkelaw,yahoo.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mta6.am0.yahoodns.net; mta7.am0.yahoodns.net; mta5.am0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,ohio,26,Stepleton Dugan LLC,"Personal Injury Law Attorneys, Accident & Property Damage Attorneys, Attorneys",https://www.yellowpages.com/dayton-oh/mip/stepleton-dugan-llc-474981391?lid=1001753079016,"120 W. 2nd st, Suite 613, Dayton, OH 45402",(513) 666-2591,,http://stepletonlegal.com/,,,2007,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,ohio,27,Flautt Law Office LTD LPA,"Personal Injury Law Attorneys, Estate Planning Attorneys, Title Companies",https://www.yellowpages.com/somerset-oh/mip/flautt-law-office-ltd-lpa-475361832?lid=1000226874667,"115 W Main St, Somerset, OH 43783",(740) 743-1362,,,,,2003,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,ohio,28,Colley Shroyer Abraham,"Personal Injury Law Attorneys, Accident & Property Damage Attorneys, Attorneys",https://www.yellowpages.com/nationwide/mip/colley-shroyer-abraham-478309985?lid=1001932368988,,(614) 228-6453,,http://www.colleyshroyerabraham.com,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,ohio,29,Hayes Law Offices,"Personal Injury Law Attorneys, Estate Planning Attorneys, Family Law Attorneys",https://www.yellowpages.com/pataskala-oh/mip/hayes-law-offices-479169999?lid=1002097405595,"195 E Broad St, Pataskala, OH 43062",(740) 927-2927,scott@hayesoffices.com,http://hayesoffices.com,,,1978,,,,,,scott@hayesoffices.com,scott,hayesoffices.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,hayesoffices.com.1.0001.arsmtp.com; hayesoffices.com.2.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,ohio,30,Richman Harvey A,"Personal Injury Law Attorneys, Attorneys, Business Law Attorneys",https://www.yellowpages.com/downtown-cincinnati-oh/mip/richman-harvey-a-480002019?lid=1002152924181,"810 Sycamore St Fl 1, Downtown Cincinnati, OH 45202",(513) 621-6033,ab@richmanlawoffices.com,http://www.richmanlawoffices.com,,,1997,,,,,,ab@richmanlawoffices.com,ab,richmanlawoffices.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,ALT1.ASPMX.L.GOOGLE.com; ASPMX.L.GOOGLE.com; ALT2.ASPMX.L.GOOGLE.com; ALT3.ASPMX.L.GOOGLE.com; ALT4.ASPMX.L.GOOGLE.com,TRUE,FALSE,TRUE,TRUE,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,1,"Denny R. Martin PC, Attorney at Law","Personal Injury Law Attorneys, Medical Law Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/denny-r-martin-pc-attorney-at-law-21893577?lid=1001976614968,"9330 Lyndon B Johnson Fwy #900, Dallas, TX 75243",(469) 518-4603,dennyrmartin@injurylawyersdallas.com,http://www.injurylawyersdallas.com/,,,1985,,,,,,dennyrmartin@injurylawyersdallas.com,dennyrmartin,injurylawyersdallas.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mail.injurylawyersdallas.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,2,Warren N. Abrams Attorney at Law,"Personal Injury Law Attorneys, DUI & DWI Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/warren-n-abrams-attorney-at-law-474956304?lid=387106928,"10300 N Central Expy, Dallas, TX 75231",(469) 453-0336,,http://www.warrenabramsattorney.com,5,22,1984,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,3,The  Law Offices Of Tim O'Hare - Personal Injury Attorney,"Personal Injury Law Attorneys, Accident & Property Damage Attorneys, Automobile Accident Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-law-offices-of-tim-ohare-personal-injury-attorney-536406984?lid=1002108311842,"2711 Valley View Ln Ste 107, Dallas, TX 75234",(469) 708-3727,tim@oharelawfirm.com,http://oharelawfirm.com/?utm_source=YP.com-Network&utm_medium=YP.com-Network&utm_campaign=YP.com-Network,5,7,2001,,,,,,tim@oharelawfirm.com,tim,oharelawfirm.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,oharelawfirm-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas dallas,4,Meyer Friedman Reed,"Personal Injury Law Attorneys, Business Law Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/meyer-friedman-reed-475053937?lid=1002108897152,"4131 N Central Expy, Dallas, TX 75204",(469) 914-8851,dmeyer@mfrlaw.net,http://meyerandfriedman.com,1,1,2000,,,,,,dmeyer@mfrlaw.net,dmeyer,mfrlaw.net,safe,TRUE,TRUE,FALSE,FALSE,TRUE,onemail.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,5,"MD Law, PLLC",,https://www.yellowpages.com/dallas-tx/mip/md-law-pllc-540690291?lid=1001792766969,"12222 Merit Dr, Dallas, TX 75251",(972) 737-8376,meganleighdavid@gmail.com,,,,,,,,,,meganleighdavid@gmail.com,meganleighdavid,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt4.gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt2.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,6,Tate Law Offices PC,"Personal Injury Law Attorneys, Wrongful Death Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/dallas-tx/mip/tate-law-offices-pc-544623942?lid=1000435840991,"13355 Noel Rd #1100, Dallas, TX 75240",(972) 499-4813,timtate@tatelawoffices.com,http://www.tatelawoffices.com,4,5,,,,,,,timtate@tatelawoffices.com,timtate,tatelawoffices.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,tatelawoffices.com.1.0001.arsmtp.com; tatelawoffices.com.2.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas dallas,7,Garza Law Firm LLLP,"Personal Injury Law Attorneys, Family Law Attorneys, Child Custody Attorneys",https://www.yellowpages.com/dallas-tx/mip/garza-law-firm-lllp-537101909?lid=1000437161019,"13140 Coit Rd Ste 345, Dallas, TX 75240",(214) 295-5600,mgarza@garzalawfirmtx.com,http://www.garzalawfirmtx.com,5,2,2011,,,,,,mgarza@garzalawfirmtx.com,mgarza,garzalawfirmtx.com,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,garzalawfirmtx-com.mail.protection.outlook.com; ms52318894.msv1.invalid.outlook.com,,,,,,
Personal Injury Law,texas dallas,8,Glenn Tucker Attorney at Law,"Personal Injury Law Attorneys, Transportation Law Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/dallas-tx/mip/glenn-tucker-attorney-at-law-481979486?lid=1000437165564,"8330 Lyndon B Johnson Fwy, Dallas, TX 75243",(214) 358-6550,lawofficesofgdt@gmail.com,http://www.glenndtucker.com,,,1996,,,,,,lawofficesofgdt@gmail.com,lawofficesofgdt,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,10,Shackelford Charles D,"Personal Injury Law Attorneys, Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/dallas-tx/mip/shackelford-charles-d-458518287?lid=1001250220621,"329 Centre St, Dallas, TX 75208",(214) 941-6911,,http://www.cdshackelfordlaw.com,,,1987,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,11,Law Office of Tshombe A Anderson The,"Personal Injury Law Attorneys, Attorneys, Automobile Accident Attorneys",https://www.yellowpages.com/dallas-tx/mip/law-office-of-tshombe-a-anderson-the-482163313?lid=1000437167259,"2604 Martin Luther King Jr Blvd, Dallas, TX 75215",(214) 565-0444,andersonlawfirm2@outlook.com,http://www.tandersonlawfirm.com,,,,,,,,,andersonlawfirm2@outlook.com,andersonlawfirm2,outlook.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,outlook-com.olc.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Personal Injury Law,texas dallas,12,The Law Offices of Juan Hernandez,"Personal Injury Law Attorneys, Attorneys, Labor & Employment Law Attorneys",https://www.yellowpages.com/nationwide/mip/the-law-offices-of-juan-hernandez-465325179?lid=1001759447134,,(469) 324-1374,,http://www.juanlaw.com,4.5,4,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,13,The Law Offices of Juan Hernandez,"Personal Injury Law Attorneys, Attorneys, Accident Reconstruction Service",https://www.yellowpages.com/nationwide/mip/the-law-offices-of-juan-hernandez-2323232?lid=1001840961983,,(888) 287-0349,juan@juanlaw.com,http://www.juanlaw.com/,5,9,,,,,,,juan@juanlaw.com,juan,juanlaw.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,juanlaw.com.2.0001.arsmtp.com; juanlaw.com.1.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas dallas,14,Bemis Roach & Reed,"Personal Injury Law Attorneys, Consumer Law Attorneys, Insurance Attorneys",https://www.yellowpages.com/austin-tx/mip/bemis-roach-reed-481075947?lid=1000115525388,"4100 Duval Rd Suite 200 Bldg 1, Austin, TX 78759",(512) 454-4000,contact@brrlaw.com,https://www.brrlaw.com,5,21,1993,,,,,,contact@brrlaw.com,contact,brrlaw.com,catch_all,FALSE,TRUE,FALSE,TRUE,TRUE,barracuda.tnexchange.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas dallas,15,Law Offices of David M White,"Personal Injury Law Attorneys, Traffic Law Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/abilene-tx/mip/law-offices-of-david-m-white-486975237?lid=1001893003057,"1500 Industrial Blvd Ste 303, Abilene, TX 79602",(325) 305-7728,david@txattorney.us,http://www.txattorney.us/criminal-defense/tickets-dwi/,4,18,2006,,,,,,david@txattorney.us,david,txattorney.us,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx2.googlemail.com; alt1.aspmx.l.google.com; aspmx.l.google.com; aspmx3.googlemail.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,16,Ted B. Lyons & Associates PC,"Personal Injury Law Attorneys, Transportation Law Attorneys, Automobile Accident Attorneys",https://www.yellowpages.com/dallas-tx/mip/ted-b-lyons-associates-pc-496055703?lid=1000431517605,"18601 Lyndon B Johnson Fwy, Dallas, TX 75234",(972) 279-6571,wallace@tedlyon.com,http://www.tedlyon.com,,,,,,,,,wallace@tedlyon.com,wallace,tedlyon.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,tedlyon.com.1.0001.arsmtp.com; tedlyon.com.2.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas dallas,17,Sharion L. Fisher Attorney,"Personal Injury Law Attorneys, Estate Planning Attorneys, Divorce Attorneys",https://www.yellowpages.com/dallas-tx/mip/sharion-l-fisher-attorney-556489450?lid=1002073839127,"701 Commerce Street, Ste 200, Dallas, TX 75202",(214) 597-0370,sharionfisherlaw@att.net,http://www.sharionfisherlaw.com,,,,,,,,,sharionfisherlaw@att.net,sharionfisherlaw,att.net,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,al-ip4-mx-vip1.prodigy.net; ff-ip4-mx-vip1.prodigy.net; al-ip4-mx-vip2.prodigy.net; ff-ip4-mx-vip2.prodigy.net,,,,,,
Personal Injury Law,texas dallas,18,Guerrero Law Offices,"Personal Injury Law Attorneys, Transportation Law Attorneys, Automobile Accident Attorneys",https://www.yellowpages.com/dallas-tx/mip/guerrero-law-offices-545594092?lid=1001908607143,"902 W Commerce St, Dallas, TX 75208",(214) 748-6565,,https://www.guerrerolaw.com,,,1985,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,19,Feizy Law,Personal Injury Law Attorneys,https://www.yellowpages.com/dallas-tx/mip/feizy-law-462045866,"1949 N Stemmons Fwy, Dallas, TX 75207",(214) 651-8686,feizylaw@gmail.com,http://feizylaw.com,5,3,2000,,,,,,feizylaw@gmail.com,feizylaw,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt4.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt2.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,20,Robert C. Slim - Attorney at Law,"Personal Injury Law Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/dallas-tx/mip/robert-c-slim-attorney-at-law-459636429,"1825 Market Center Blvd, Dallas, TX 75207",(214) 321-8225,robertcslim@rcslawfirm.com,http://www.rcslawfirm.com,5,2,1994,,,,,,robertcslim@rcslawfirm.com,robertcslim,rcslawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx.l.google.com; alt3.aspmx.l.google.com; alt4.aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,21,ER Lane & Associates,"Personal Injury Law Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/er-lane-associates-475546648,"1910 Pacific Ave, Dallas, TX 75201",(972) 584-1011,,,3,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,23,STREET LAW FIRM,"Personal Injury Law Attorneys, Automobile Accident Attorneys, Medical Malpractice Attorneys",https://www.yellowpages.com/dallas-tx/mip/street-law-firm-456261092,"13101 Preston Rd Ste. 500, Dallas, TX 75240",(972) 404-8585,attys@srfirm.com,http://www.srfirm.com,,,1982,,,,,,attys@srfirm.com,attys,srfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,srfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,24,Ragsdale Mediations,"Personal Injury Law Attorneys, Insurance Attorneys, Product Liability Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/ragsdale-mediations-456275811,"17480 Dallas Pkwy Ste 108, Dallas, TX 75287",(972) 533-5937,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,25,Hite Law Firm,Personal Injury Law Attorneys,https://www.yellowpages.com/dallas-tx/mip/hite-law-firm-37650,"PO Box 270752, Dallas, TX 75227",(214) 381-2212,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,26,"Dallas Personal Injury Lawyer Reina Gonzalez, DFW Personal Injury Trial Attorney","Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/dallas-tx/mip/dallas-personal-injury-lawyer-reina-gonzalez-dfw-personal-injury-trial-attorney-520200435,"12160 N. Abrams Suite 503, Dallas, TX 75243",(214) 253-9567,info@glgdallas.com,http://www.dallastruckaccidents.org,5,10,2013,,,,,,info@glgdallas.com,info,glgdallas.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx.l.google.com; aspmx2.googlemail.com; alt2.aspmx.l.google.com; aspmx3.googlemail.com; alt1.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,27,Gonzalez Law Group,"Personal Injury Law Attorneys, Automobile Accident Attorneys, Insurance Attorneys",https://www.yellowpages.com/dallas-tx/mip/gonzalez-law-group-503186816,", Dallas, TX 75231",(214) 222-9096,rgonzalez@dallastriallaw.com,http://www.truckwrecksdallas.com,,,2013,,,,,,rgonzalez@dallastriallaw.com,rgonzalez,dallastriallaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx2.googlemail.com; alt2.aspmx.l.google.com; aspmx3.googlemail.com; alt1.aspmx.l.google.com; aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas dallas,28,Lawboss,"Personal Injury Law Attorneys, Accident & Property Damage Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/lawboss-535485420,"1601 Bryan St Suite 46, Dallas, TX 75201",(214) 307-6425,,http://www.lawboss.com,4.5,3,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas dallas,29,The Barber Law Firm,"Personal Injury Law Attorneys, Attorneys, Child Custody Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-barber-law-firm-464986118,"3102 Maple Ave. 4th Floor, Dallas, TX 75201",(214) 382-9600,main@thebarberlawfirm.com,http://www.thebarberlawfirm.com,5,2,2008,,,,,,main@thebarberlawfirm.com,main,thebarberlawfirm.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,thebarberlawfirm-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
