Search keyword,Search location,Serial,Name,Category,Profile URL,Address,Phone,Email,Website,Rating,Reviews,Year from Business,Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web),email,username,Cap username,domain,status,is_safe_to_send,is_valid_syntax,is_disposable,is_role_account,mx_accepts_mail,mx_records,can_connect_smtp,has_inbox_full,is_catch_all,is_deliverable,is_disabled,is_spamtrap
Automobile Accident Attorneys,"Springfield,MA",56,Daniel B Scott Attorney At Law,"Automobile Accident Attorneys, Divorce Assistance, Attorneys",https://www.yellowpages.com/bristol-ct/mip/daniel-b-scott-attorney-at-law-461712568?lid=1001373713169,"22 Pine St, Bristol, CT 06010",(860) 585-9647,daniel_scott_law@msn.com,,3.5,4,2003,,,,,daniel_scott_law@msn.com,daniel_scott_law,Daniel_Scott_Law,msn.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,msn-com.olc.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Automobile Accident Attorneys,"Springfield,MA",58,Alan Scott Herman Atty,"Automobile Accident Attorneys, Divorce Attorneys, Attorneys",https://www.yellowpages.com/putnam-ct/mip/alan-scott-herman-atty-5782652?lid=1000970055614,"16 S Main St, Putnam, CT 06260",(860) 928-0406,legal@hermanlawoffice.com,http://www.hermanlawoffice.com,,,1990,,,,,legal@hermanlawoffice.com,legal,Legal,hermanlawoffice.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx3c1.megamailservers.com; mx1c1.megamailservers.com; mx2c1.megamailservers.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",60,Charles E. Oman III,"Automobile Accident Attorneys, Attorneys, Social Security & Disability Law Attorneys",https://www.yellowpages.com/waterbury-ct/mip/charles-e-oman-iii-461715205?lid=1000629169282,"100 Grand St, Waterbury, CT 06702",(203) 575-9479,coman@grandstreetlaw.com,,,,1989,,,,,coman@grandstreetlaw.com,coman,Coman,grandstreetlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx2-us2.ppe-hosted.com; mx1-us2.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",63,Wall Wall & Frauenhofer LLP,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/torrington-ct/mip/wall-wall-frauenhofer-llp-478387763?lid=1001948982638,"117 E Main St, Torrington, CT 06790",(860) 489-3176,wallwallfrauenhofer@yahoo.com,http://www.lawofficeswwf.com,,,1906,8604893176; +18604893176;,,,,wallwallfrauenhofer@yahoo.com,wallwallfrauenhofer,Wallwallfrauenhofer,yahoo.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mta6.am0.yahoodns.net; mta5.am0.yahoodns.net; mta7.am0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",69,Michele A Nath Law Office,"Automobile Accident Attorneys, Divorce Attorneys, Family Law Attorneys",https://www.yellowpages.com/suffield-ct/mip/michele-a-nath-law-office-9687281,"133 Mountain Rd, Suffield, CT 06078",(860) 668-8773,mnathlawyer@yahoo.com,,,,1991,,,,,mnathlawyer@yahoo.com,mnathlawyer,Mnathlawyer,yahoo.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mta6.am0.yahoodns.net; mta5.am0.yahoodns.net; mta7.am0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",70,"David A. Zipfel & Associates, LLC","Automobile Accident Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/enfield-ct/mip/david-a-zipfel-associates-llc-470372960,"90 Enfield St, Enfield, CT 06082",(860) 745-7799,dazzlaw@aol.com,http://www.zipfel-law.com,,,,860-528-4567; 8605284567; 8607457799; 860-724-2094; 860-745-7799;,https://www.facebook.com/profile.php?id=100086153070431,,,dazzlaw@aol.com,dazzlaw,Dazzlaw,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",71,Keith K Fuller Law Offices: Fuller Keith K,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/enfield-ct/mip/keith-k-fuller-law-offices-fuller-keith-k-457048387,"141 Hazard Ave, Enfield, CT 06082",(860) 749-4900,kfuller@keithfullerlaw.com,http://www.keithfullerlaw.com,,,,(860) 749-4900;,,,,kfuller@keithfullerlaw.com,kfuller,Kfuller,keithfullerlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx2-us1.ppe-hosted.com; mx1-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",75,Klein & Babbitt LLC,"Automobile Accident Attorneys, Attorneys, Divorce Attorneys",https://www.yellowpages.com/avon-ct/mip/klein-babbitt-llc-462988163,"36B W Main St, Avon, CT 06001",(860) 677-5885,info@kleinbabbitt.com,http://www.kleinbabbitt.com,5,5,,8606775885;,,,,info@kleinbabbitt.com,info,Info,kleinbabbitt.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,kleinbabbitt-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",76,"David A. Zipfel & Associates, LLC","Automobile Accident Attorneys, Attorneys, Medical Law Attorneys",https://www.yellowpages.com/east-hartford-ct/mip/david-a-zipfel-associates-llc-531175493,"84 Connecticut Blvd, East Hartford, CT 06108",(860) 528-4567,dazzlaw@aol.com,https://www.zipfel-law.com,,,,860-528-4567; 8605284567; 8607457799; 860-724-2094; 860-745-7799;,https://www.facebook.com/profile.php?id=100086153070431,,,dazzlaw@aol.com,dazzlaw,Dazzlaw,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",77,Law Offices of Mark E. Salomone,"Automobile Accident Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/northampton-ma/mip/law-offices-of-mark-e-salomone-452864716,"355 Bridge St, Northampton, MA 01060",(413) 737-7783,info@marksalomone.com,http://www.marksalomone.com/northampton,,,,8009469461;,https://www.facebook.com/pages/law-offices-of-mark-e-salomone/104420506263255,https://twitter.com/markesalomone,,info@marksalomone.com,info,Info,marksalomone.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",78,Law Offices of Mark E. Salomone,"Automobile Accident Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/ware-ma/mip/law-offices-of-mark-e-salomone-497692008,"52 Main St, Ware, MA 01082",(413) 967-7338,info@marksalomone.com,http://www.marksalomone.com/ware,,,,,,,,info@marksalomone.com,info,Info,marksalomone.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",80,Hersh & Crockett,"Automobile Accident Attorneys, Divorce Attorneys, Attorneys",https://www.yellowpages.com/hartford-ct/mip/hersh-crockett-2335759,"21 Oak St, Hartford, CT 06106",(860) 527-5253,ccrockett@hershcrockett.com,http://www.hershcrockett.com,,,1975,+18605275253; (860) 527-5253;,,https://twitter.com/hershcrockett,https://www.instagram.com/hershcrockett,ccrockett@hershcrockett.com,ccrockett,Ccrockett,hershcrockett.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,hershcrockett-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",81,LaFlamme Robert G Attorney At Law,"Automobile Accident Attorneys, Insurance Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/northampton-ma/mip/laflamme-robert-g-attorney-at-law-12409177,"8 Bridge St, Northampton, MA 01060",(413) 586-9651,laflammelaw@comcast.net,,,,2006,,,,,laflammelaw@comcast.net,laflammelaw,Laflammelaw,comcast.net,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx1.mxge.comcast.net; mx2.mxge.comcast.net; mx1a1.comcast.net; mx1c1.comcast.net; mx1h1.comcast.net; mx2a1.comcast.net; mx2c1.comcast.net; mx2h1.comcast.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",84,Peck & Peck Attorneys at Law,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/hartford-ct/mip/peck-peck-attorneys-at-law-564236241,"200 Scarborough St, Hartford, CT 06105",(860) 236-4782,mpeck@pecklawgroup.com,https://www.pecklawgroup.net/about-us,,,,860-236-4782; 860-985-3283; 860-881-3634;,https://www.facebook.com/peck-peck-attorneys-at-law-538129326344064/timeline,,,mpeck@pecklawgroup.com,mpeck,Mpeck,pecklawgroup.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx002.netsol.xion.oxcs.net; mx001.netsol.xion.oxcs.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",88,Law Office of Michael Pollack,"Automobile Accident Attorneys, Attorneys, Labor & Employment Law Attorneys",https://www.yellowpages.com/hartford-ct/mip/law-office-of-michael-pollack-455392258,"36 Russ St, Hartford, CT 06106",(860) 206-6020,michael@attorneypollack.com,http://attorneypollack.com,,,1993,,,,,michael@attorneypollack.com,michael,Michael,attorneypollack.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt1.aspmx.l.google.com; alt2.aspmx.l.google.com; aspmx.l.google.com; aspmx2.googlemail.com; aspmx3.googlemail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",89,Levin Paul Law Offices Of,"Automobile Accident Attorneys, Attorneys, Labor & Employment Law Attorneys",https://www.yellowpages.com/hartford-ct/mip/levin-paul-law-offices-of-507436462,"36 Russ St, Hartford, CT 06106",(860) 560-7226,plevin1111@aol.com,http://www.connecticutinjuryattorney-blog.com,,,,,,,,plevin1111@aol.com,plevin1111,Plevin1111,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",92,"The Law Offices of John P. DiBartolo, Jr.","Automobile Accident Attorneys, Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/easthampton-ma/mip/the-law-offices-of-john-p-dibartolo-jr-9333239,"247 Northampton St Ste 28, Easthampton, MA 01027",(413) 529-2955,info@injury-masslaw.com,https://injury-masslaw.com,,,2001,4135292955; 4135868655; 4137722955; 1-4135292955; 1-4135868655; 1-4137722955;,https://www.facebook.com/lawofficejpd,,,info@injury-masslaw.com,info,Info,injury-masslaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,alt4.aspmx.l.google.com; alt2.aspmx.l.google.com; alt3.aspmx.l.google.com; alt1.aspmx.l.google.com; aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",93,Law Offices of John P Dibartol,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/northampton-ma/mip/law-offices-of-john-p-dibartol-462222500,"16 Armory St, Northampton, MA 01060",(413) 586-8655,info@injury-masslaw.com,http://injury-masslaw.com,,,2001,4135292955; 4135868655; 4137722955; 1-4135292955; 1-4135868655; 1-4137722955;,https://www.facebook.com/lawofficejpd,,,info@injury-masslaw.com,info,Info,injury-masslaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,alt4.aspmx.l.google.com; alt2.aspmx.l.google.com; alt3.aspmx.l.google.com; alt1.aspmx.l.google.com; aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",139,"Murphy, Daniel P, ATY","Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/hartford-ct/mip/murphy-daniel-p-aty-452483096,"21 Oak St, Hartford, CT 06106",(860) 493-0870,dmurphy@kemlaw.com,http://www.advocateslawfirm.com,,,,+1-860-678-1900;,https://www.facebook.com/connecticut.lawyers,,,dmurphy@kemlaw.com,dmurphy,Dmurphy,kemlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,kemlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",157,Schoenhorn Jon L,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/hartford-ct/mip/schoenhorn-jon-l-468773736,"108 Oak St, Hartford, CT 06106",(860) 278-3500,info@schoenhorn.com,http://www.schoenhorn.com,,,1982,,,,,info@schoenhorn.com,info,Info,schoenhorn.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,schoenhorn-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",167,Martocchio & Oliveira,"Automobile Accident Attorneys, Attorneys, Business Law Attorneys",https://www.yellowpages.com/southington-ct/mip/martocchio-oliveira-8214706,"191 Main St, Southington, CT 06489",(860) 621-9700,ljm@mo-lawfirm.com,http://www.martocchioandoliveira.com,5,6,2001,1-860-621-9700;,,,,ljm@mo-lawfirm.com,ljm,Ljm,mo-lawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,molawfirm-com0e.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",173,Bachand Longo & Higgins,"Automobile Accident Attorneys, Wills, Trusts & Estate Planning Attorneys, Attorneys",https://www.yellowpages.com/putnam-ct/mip/bachand-longo-higgins-462213758,"168 Main St, Putnam, CT 06260",(860) 928-6549,ehiggins@baclh.com,,,,1960,,,,,ehiggins@baclh.com,ehiggins,Ehiggins,baclh.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,baclh-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",181,"Brennan Law Firm, LLC","Automobile Accident Attorneys, Personal Injury Law Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/waterbury-ct/mip/brennan-law-firm-llc-467960054,"207 Bank St  Floor 4, Waterbury, CT 06702",(203) 528-0152,jbrennan@brennan-law-firm.com,http://www.brennan-law-firm.com,,,2012,2035280152; (203) 528-0152;,https://www.facebook.com/people/brennan-law-firm-llc/100062869847279/,,,jbrennan@brennan-law-firm.com,jbrennan,Jbrennan,brennan-law-firm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx1-us2.ppe-hosted.com; mx2-us2.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",185,"Law Offices of Brian J. Mongelluzzo, LLC","Automobile Accident Attorneys, Workers Compensation Assistance, Medical Malpractice Attorneys",https://www.yellowpages.com/waterbury-ct/mip/law-offices-of-brian-j-mongelluzzo-llc-459429523,"1211 Chase Pkwy, Waterbury, CT 06708",(203) 574-2326,mlongo@bjmlaw.com,http://www.bjmlaw.com,,,2004,12036633695; 2036633695; 2035742326;,https://www.facebook.com/bjmlawfirm,https://twitter.com/bjm_law,,mlongo@bjmlaw.com,mlongo,Mlongo,bjmlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,bjmlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",186,"Law Offices of Brian J. Mongelluzzo, LLC","Automobile Accident Attorneys, Workers Compensation Assistance, Personal Injury Law Attorneys",https://www.yellowpages.com/waterbury-ct/mip/law-offices-of-brian-j-mongelluzzo-llc-551947031,"1211 Chase Pkwy, Waterbury, CT 06708",(203) 663-3695,mlongo@bjmlaw.com,https://www.bjmlaw.com,,,,12036633695; 2036633695; 2035742326;,https://www.facebook.com/bjmlawfirm,https://twitter.com/bjm_law,,mlongo@bjmlaw.com,mlongo,Mlongo,bjmlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,bjmlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",187,Michael P. Foley Jr. Attorney At Law,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/cheshire-ct/mip/michael-p-foley-jr-attorney-at-law-12579725,"1120 S Main St, Cheshire, CT 06410",(203) 250-7212,mpfesq@aol.com,https://www.mpfesq.com,,,1992,(888) 881-4018;,https://www.facebook.com/mpfesq,https://twitter.com/mpfesq,,mpfesq@aol.com,mpfesq,Mpfesq,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",189,Schoenhorn Jon L,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/hartford-ct/mip/schoenhorn-jon-l-468773736,"108 Oak St, Hartford, CT 06106",(860) 278-3500,info@schoenhorn.com,http://www.schoenhorn.com,,,1982,,,,,info@schoenhorn.com,info,Info,schoenhorn.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,schoenhorn-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",206,"Law Offices of Frederick F. Ward, II","Automobile Accident Attorneys, Attorneys, Family Law Attorneys",https://www.yellowpages.com/west-hartford-ct/mip/law-offices-of-frederick-f-ward-ii-533254016,"433 S Main St, West Hartford, CT 06110",(860) 561-5020,obrienlaw2@aol.com,http://www.wardlawllc.com,,,2008,,,https://twitter.com/ffwardlaw,,obrienlaw2@aol.com,obrienlaw2,Obrienlaw2,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",207,"Ward II, Fredrick F, ATY","Automobile Accident Attorneys, Attorneys, Family Law Attorneys",https://www.yellowpages.com/west-hartford-ct/mip/ward-ii-fredrick-f-aty-534699800,"433 S Main St, West Hartford, CT 06110",(860) 561-5020,obrienlaw2@aol.com,http://wardlawllc.com,,,,,,https://twitter.com/ffwardlaw,,obrienlaw2@aol.com,obrienlaw2,Obrienlaw2,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",218,"Law Offices of Frederick F. Ward, II","Automobile Accident Attorneys, Attorneys, Family Law Attorneys",https://www.yellowpages.com/west-hartford-ct/mip/law-offices-of-frederick-f-ward-ii-533254016,"433 S Main St, West Hartford, CT 06110",(860) 561-5020,obrienlaw2@aol.com,http://www.wardlawllc.com,,,2008,,,https://twitter.com/ffwardlaw,,obrienlaw2@aol.com,obrienlaw2,Obrienlaw2,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",219,"Ward II, Fredrick F, ATY","Automobile Accident Attorneys, Attorneys, Family Law Attorneys",https://www.yellowpages.com/west-hartford-ct/mip/ward-ii-fredrick-f-aty-534699800,"433 S Main St, West Hartford, CT 06110",(860) 561-5020,obrienlaw2@aol.com,http://wardlawllc.com,,,,,,https://twitter.com/ffwardlaw,,obrienlaw2@aol.com,obrienlaw2,Obrienlaw2,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",254,"Rubin, Rubin & Wilcox","Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/worcester-ma/mip/rubin-rubin-wilcox-534644864,"333 Park Ave, Worcester, MA 01610",(508) 791-5542,info@rrwlaw.com,,,,1955,,,,,info@rrwlaw.com,info,Info,rrwlaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,rrwlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",255,Larson Kevin C,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/holden-ma/mip/larson-kevin-c-13589516,"19 Salisbury St, Holden, MA 01520",(508) 829-8181,klarson@klarsonlaw.com,http://www.klarsonlaw.com,,,2008,,https://www.facebook.com/attorneylarson,https://twitter.com/attorneylarson,https://www.instagram.com/attorneylarson,klarson@klarsonlaw.com,klarson,Klarson,klarsonlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx001.register.xion.oxcs.net; mx002.register.xion.oxcs.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",257,Law Offices Of Mark E. Salomone,"Automobile Accident Attorneys, Attorneys, Professional Liability & Negligence Law Attorneys",https://www.yellowpages.com/worcester-ma/mip/law-offices-of-mark-e-salomone-462979673,"545 Main St, Worcester, MA 01608",(508) 753-1036,info@marksalomone.com,http://www.marksalomone.com/worcester,,,,5087531036; 8009469461;,https://www.facebook.com/pages/law-offices-of-mark-e-salomone/104420506263255,https://twitter.com/markesalomone,,info@marksalomone.com,info,Info,marksalomone.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",264,APC Law,"Automobile Accident Attorneys, Divorce Attorneys, Child Custody Attorneys",https://www.yellowpages.com/pittsfield-ma/mip/apc-law-23060376,"71 Bartlett Ave, Pittsfield, MA 01201",(888) 812-5833,aclermont@attorneyapc.com,http://attorneyapc.com,,,2009,+852 2527 9538; +852 2528 5529;,,,,aclermont@attorneyapc.com,aclermont,Aclermont,attorneyapc.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,attorneyapc-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",268,"Horan, James P","Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/worcester-ma/mip/horan-james-p-472153855,"370 Main St, Worcester, MA 01608",(508) 752-6733,jhoran@gouldettenberg.com,http://www.gouldettenberg.com,,,,5087526733;,https://www.facebook.com/gouldettenbergpc,https://twitter.com/gouldettenberg,,jhoran@gouldettenberg.com,jhoran,Jhoran,gouldettenberg.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,gouldettenberg-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",306,"Tinley, Renehan & Dost LLP","Automobile Accident Attorneys, Bankruptcy Law Attorneys, Attorneys",https://www.yellowpages.com/waterbury-ct/mip/tinley-renehan-dost-llp-467072819,"60 N Main St Fl 2, Waterbury, CT 06702",(203) 596-9030,tnrd@tnrdlaw.com,http://www.tnrdlaw.com/Attorneys/Richard-P-Renehan.shtml,,,,,,,,tnrd@tnrdlaw.com,tnrd,Tnrd,tnrdlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx1-us2.ppe-hosted.com; mx2-us2.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",310,Kaloidis Law Firm,"Automobile Accident Attorneys, Employee Benefits & Worker Compensation Attorneys, Attorneys",https://www.yellowpages.com/waterbury-ct/mip/kaloidis-law-firm-475929067,"21 Holmes Ave, Waterbury, CT 06710",(203) 597-0010,info@kaloidislaw.com,http://www.kaloidislaw.com,,,2009,2035970010;,https://www.facebook.com/pages/the-kaloidis-law-firm-llc/108981055810886,,,info@kaloidislaw.com,info,Info,kaloidislaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1-us2.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",311,Nicholas Kocian Law Office,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/waterbury-ct/mip/nicholas-kocian-law-office-464968258,"21 W Main St, Waterbury, CT 06702",(203) 841-2931,nickk100@aol.com,http://www.kocianlaw.com,,,2007,8605487300;,https://www.facebook.com/kocianlawgroup,https://twitter.com/kocianlawgroup,,nickk100@aol.com,nickk100,Nickk100,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",312,Kocian Law Group,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/waterbury-ct/mip/kocian-law-group-472881718,"21 W Main St, Waterbury, CT 06702",(203) 596-1311,gkocian@kocian-law.com,http://www.kocianlaw.com,,,1985,8605487300;,https://www.facebook.com/kocianlawgroup,https://twitter.com/kocianlawgroup,,gkocian@kocian-law.com,gkocian,Gkocian,kocian-law.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,kocianlaw-com01e.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",329,Adams Allisan Lee,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/cheshire-ct/mip/adams-allisan-lee-339969,"411 W Main St, Cheshire, CT 06410",(203) 272-2010,allisan@attorneyadamsct.com,http://www.attorneyadamsct.com,,,1990,,https://www.facebook.com/pages/the-law-offices-of-allisan-lee-adams/590063237707444,https://twitter.com/allisanadams,,allisan@attorneyadamsct.com,allisan,Allisan,attorneyadamsct.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,attorneyadamsct-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",332,Law Offices of Brian J. Mongelluzzo,"Automobile Accident Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/waterbury-ct/mip/law-offices-of-brian-j-mongelluzzo-564919073,"1336 W Main St Ste 1B, Waterbury, CT 06708",(203) 574-2326,mlongo@bjmlaw.com,http://www.bjmlaw.com,,,,12036633695; 2036633695; 2035742326;,https://www.facebook.com/bjmlawfirm,https://twitter.com/bjm_law,,mlongo@bjmlaw.com,mlongo,Mlongo,bjmlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,bjmlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Springfield,MA",335,Michael J. Laden Attorney at Law,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/cheshire-ct/mip/michael-j-laden-attorney-at-law-5592795,"366 S Main St, Cheshire, CT 06410",(203) 272-9092,info@ladenlaw.net,http://www.ladenlaw.net,,,1986,,,,,info@ladenlaw.net,info,Info,ladenlaw.net,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1.emailsrvr.com; mx2.emailsrvr.com,TRUE,FALSE,FALSE,TRUE,FALSE,
